tweet_text,image_damage,image_path
@travel_dominica survived as #hurricaneshelter #thankgod #hurricanemaria #dominica https://t.co/SawmpLNuLn,severe_damage,data_image/hurricane_maria/23_9_2017/911554774008500224_0.jpg
"Miami beach before a large hurricane in 1925, and this year before #Irma. https://t.co/CYxTJRwKGn",little_or_no_damage,data_image/hurricane_irma/7_9_2017/905723534730641408_0.jpg
Officials estimate Irma recovery cost will be more than $100M https://t.co/yqfDd9A20R https://t.co/pLgtFL23pr,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909927770624593920_0.jpg
Moore church dedicates new sanctuary 14 years after being destroyed in tornado https://t.co/FLyGQPNr4U https://t.co/8T8rsAKYbA,severe_damage,data_image/hurricane_harvey/11_9_2017/907215000233635840_0.jpg
CRAZY VIDEO: California deputy drives through fire https://t.co/BG0pQBqZHy https://t.co/MwDpMH5BPd,severe_damage,data_image/california_wildfires/11_10_2017/918236039717801985_0.jpg
How Irma and Harvey may impact our food supply. https://t.co/s9cxHrhGx2 https://t.co/15oAcle6c6,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910247140441632768_0.jpg
"Survivors of earthquake in Iran await badly needed aid, 3 days later https://t.co/j0ZoPPxE8b https://t.co/ke38gWqE6c",little_or_no_damage,data_image/iraq_iran_earthquake/15_11_2017/930819767874793473_0.jpg
RT @JohnColemanMRWX: Harvey was not a product of climate caused by change: https://t.co/WjnNd6zTQm https://t.co/rR1RHkszmx,severe_damage,data_image/hurricane_harvey/5_9_2017/904881590005850117_0.jpg
Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,severe_damage,data_image/hurricane_irma/7_9_2017/905636901306163200_2.jpg
Hurricane Irma Creates Carnage When It Hits South Florida https://t.co/BEte8sYXeg https://t.co/WYCV2qIhXu,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909885589817843714_0.jpg
RT @bwill129: Been almost a week since hurricane Irma ripped up the keys. Before &amp; after https://t.co/zX6YEaRKHd,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910259542763634688_1.jpg
Drone footage shows devastation caused by California fire â€“ video https://t.co/Yq9G1ozCLe https://t.co/oPkgYwU4x3,severe_damage,data_image/california_wildfires/11_10_2017/918020878633332736_0.jpg
Two more people confirmed dead in Texas in wake of Storm Harvey https://t.co/ftP4g8Cj6z https://t.co/HeiB7Fzno2,severe_damage,data_image/hurricane_harvey/3_9_2017/904291469409878016_0.jpg
PG&amp;E pushing for ratepayers to pay millions in California wildfire costs https://t.co/c4XjDq0vGg https://t.co/Y7MH7s7GbG,severe_damage,data_image/california_wildfires/26_10_2017/923660169032105985_0.jpg
"RT @kron4news: HAPPENING NOW: 1,500-acre fire forces evacuations in Southern California. https://t.co/t1ZEE7zNiV https://t.co/bxVtl0K5ZK",little_or_no_damage,data_image/california_wildfires/16_10_2017/920034434845360133_0.jpg
Cycle of selflessness: How Florida Keys survived Irma's darkest days https://t.co/6MaRBmPrY0 https://t.co/cV9jK5AWJ2,severe_damage,data_image/hurricane_irma/18_9_2017/909682684040929280_0.jpg
"RT @NPRrussell: A few more pictures from Rockport and Fulton, Texas. Hurricane Harvey was not kind. https://t.co/Rg6T16zac2",little_or_no_damage,data_image/hurricane_harvey/27_8_2017/901705136782716928_0.jpg
Aftermath of earthquake in Darbandikhan https://t.co/nq4Qini7Dk https://t.co/GCN8BXfQxe,severe_damage,data_image/iraq_iran_earthquake/14_11_2017/930346728171167745_0.jpg
"In Wine Country, Wildfires Take a Toll on Vintages and Tourism by TIFFANY HSU via NYT https://t.co/ETptqbz1zB https://t.co/f1xDSubPA7",severe_damage,data_image/california_wildfires/11_10_2017/917922090677829632_0.jpg
How Puerto Rico's Vendor Management Went Awry with Whitefish Energy https://t.co/sMkZfafn3T https://t.co/jeCzSH5gev,little_or_no_damage,data_image/hurricane_maria/8_11_2017/928298601377357825_0.jpg
"Heartbreaking account of the devastation, still, in @leylasantiago’s Puerto Rico https://t.co/eEwpKwGQYH https://t.co/5oLFWdyyqS",severe_damage,data_image/hurricane_maria/22_10_2017/921931322444132352_0.jpg
WATCH: Hurricane Harvey: Survival by any name https://t.co/lMHCrZfy5c https://t.co/LYkRIhzr0L,little_or_no_damage,data_image/hurricane_harvey/3_9_2017/904434023660888064_0.jpg
Kingwood residents return home to begin cleanup from Harvey aftermath https://t.co/3P28cLqiZy #KSATnews https://t.co/leuF154EGX,severe_damage,data_image/hurricane_harvey/4_9_2017/904826436036419585_0.jpg
Holyoke Schools Prepare For Influx Of Puerto Rican Families After HurricaneÂ Maria https://t.co/LRcJC6g6Os https://t.co/ucLP9aa7YK,little_or_no_damage,data_image/hurricane_maria/27_9_2017/913104613636808711_0.jpg
Zakaria proposes 'grand bargain' on Puerto Rico's debt https://t.co/F4MeKqEOf7 #news #latest https://t.co/3mGJpnRWst,severe_damage,data_image/hurricane_maria/22_10_2017/922104773821718529_0.jpg
Caribbean Reeling: At Least 3 Dead From The Weather Channel iPhone App #resist https://t.co/ScSjoqMW2Q https://t.co/x7jL1NXti3,severe_damage,data_image/hurricane_irma/7_9_2017/905714507657469953_0.jpg
Florida has been destroyed by Hurricane Irma... https://t.co/R7bEYDTYDR,severe_damage,data_image/hurricane_irma/7_9_2017/905636901306163200_3.jpg
RT @LiberalResist: After Harvey: Trump Plans Major Cuts In Federal Disaster Relief https://t.co/HQdqjp6EIw https://t.co/kOrTE6OLh4,severe_damage,data_image/hurricane_harvey/3_9_2017/904216828984967168_0.jpg
What lessons will Houston-area officials learn from Harvey? History gives us a clue –… https://t.co/MPc2nmv8YM https://t.co/Ldzujv7kAk,severe_damage,data_image/hurricane_harvey/8_9_2017/906028713480937473_0.jpg
"Smoke, wildfires damage California's famed wine country https://t.co/EuYrde8eCe https://t.co/D3bQfq6l7Z",severe_damage,data_image/california_wildfires/10_10_2017/917829942133575681_0.jpg
RT @MiamiHerald: Coral Gables may sue FPL after Hurricane Irma power outages https://t.co/2kkT2X6ztx https://t.co/ON3tSjlnyC,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909868816695545857_0.jpg
Some shit from Irma. https://t.co/dpKSmfteTO,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909481301274587136_0.jpg
Back in Florida. Will head home in a couple days. Missing Puerto Rico already. @Nix_km https://t.co/FPAo0FqmUo,little_or_no_damage,data_image/hurricane_maria/20_10_2017/921443803457781766_1.jpg
RT @wbir: Local pig rescue will shelter barnyard animals in Hurricane Irma's path https://t.co/HOQ7C9oHDc https://t.co/Nyj8IScu2a,little_or_no_damage,data_image/hurricane_irma/7_9_2017/905670102833446912_0.jpg
"#Travel - Irma hits Puerto Rico after damaging Barbuda and St Martin, Hurricane Irma lef... https://t.co/hU6vl6lDie https://t.co/FITKikJe29",severe_damage,data_image/hurricane_irma/17_9_2017/909444092257386496_0.jpg
"I'm saying ""I survived Hurricane Irma!"". So sad this old, gorgeous tree didn't. https://t.co/8Qv1g3FpKi",little_or_no_damage,data_image/hurricane_irma/18_9_2017/909771963958267904_0.jpg
Kingwood High's road to recovery spreads students to other campuses after Harvey https://t.co/WfEj0FoSJ8 https://t.co/hEW7eC9ltG,little_or_no_damage,data_image/hurricane_harvey/19_9_2017/910070012693561344_0.jpg
“I Don’t Have Anything To Start Over” – Harvey Victims Pray For Relief As 1000s Remain… https://t.co/FuFg25AhIy https://t.co/Rna7BZOKq9,little_or_no_damage,data_image/hurricane_harvey/18_9_2017/909922362589454336_0.jpg
dem hurricanes hav a demon! #OCGDPf https://t.co/9van3ig8Nu https://t.co/TU0fDUUhBx,severe_damage,data_image/hurricane_maria/23_9_2017/911677412714393600_0.jpg
"How to track the ongoing fallout from Hurricane Harvey, by @alexismadrigal https://t.co/VrgwuiK5ds https://t.co/nUisXSk3hS",little_or_no_damage,data_image/hurricane_harvey/3_9_2017/904256691939762176_0.jpg
"Irma causes at least 9 deaths in Caribbean as Florida, Georgia, SC brace for¬ storm https://t.co/l6HaWEVpDn https://t.co/Vb3sevZWdK",severe_damage,data_image/hurricane_irma/7_9_2017/905700070972116992_0.jpg
This was taken 9/4/2017 in Lumberton Tx. We are still dealing with #Harvey. https://t.co/3SjrsbitOX,severe_damage,data_image/hurricane_harvey/5_9_2017/905065364601667585_0.jpg
Can resilience planning for storm like Irma and Harvey be disentangled from climate change politics?… https://t.co/rq8stN9p64,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909760233886638080_0.jpg
MT @AHS_Gardening: Want to help public #gardens damaged by #Harvey &amp; #Irma? Here's info on volunteering/donating‚Ä¶ https://t.co/cNrlTub0t4,severe_damage,data_image/hurricane_irma/17_9_2017/909395278519775232_0.jpg
Texas Is Beginning Its Recovery Post-Harvey Watch Now ὄ9https://t.co/fXwOODaVWh https://t.co/mjmTl2kpJl,severe_damage,data_image/hurricane_harvey/8_9_2017/906199050206068737_0.jpg
Couple leaves Puerto Rico to seek refuge in #Alabama https://t.co/dqM7D5gMvd https://t.co/1OlkXsP1dS,little_or_no_damage,data_image/hurricane_maria/23_10_2017/922322835896287232_0.jpg
RT @ajplus: Mexico City sees major damages to buildings after a magnitude 7.1 earthquake. https://t.co/vLUXg96KNw,severe_damage,data_image/mexico_earthquake/20_9_2017/910525286009102336_1.jpg
FHWA Gives Florida DOT $25 Million for Irma Relief https://t.co/MTwdXYge6H https://t.co/vcBkhvaHVX,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910122575380000768_0.jpg
RT @business: Caribbean tax haven begins to bounce back after Irma https://t.co/GD2t473mAE https://t.co/TgIPV28IJD,severe_damage,data_image/hurricane_irma/17_9_2017/909396901254090752_0.jpg
Cuba struggles to recover after Hurricane Irma https://t.co/flYr9cQRkr #NewInVids https://t.co/N7HX1LUT0w,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909380841276678144_0.jpg
"RT @njdotcom: Dramatic photos, videos of Hurricane Maria's wrath in Puerto Rico https://t.co/wRaouxldhc https://t.co/yM8trMIsqZ",little_or_no_damage,data_image/hurricane_maria/20_9_2017/910543811184660481_0.jpg
A photographer who made a name shooting Mexicoâ€™s â€™85 earthquake is now fighting for his life https://t.co/oDqqWO3AjG https://t.co/9yIKyXGwkl,severe_damage,data_image/mexico_earthquake/28_9_2017/913215455334199301_0.jpg
TN Guardsman Lt. Col. Scott Fouch was on vacation in St. Martin when Irma hit. He put his skills to work. See… https://t.co/728QkBKyeD,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909920437479624704_1.jpg
MORA ' s action https://t.co/ug9BAyhhGf,severe_damage,data_image/srilanka_floods/2_6_2017/870574893280092160_1.jpg
‚úàÔ∏è·ºû8·ºüA·º≥4 Hope #Cuba will soon recover from Irma damage! ‚ô•Ô∏è New post - #travel during #hurricaneseason ·ΩÑ7‚Ä¶ https://t.co/EGYWKX0TEx,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910042181741793281_0.jpg
Renewable energy investors see opportunity in Puerto Rico's demolished grid https://t.co/962Okk72A4 #HurricaneMaria https://t.co/ts61kJP5Ab,little_or_no_damage,data_image/hurricane_maria/30_9_2017/914108093654376448_1.jpg
RT @usvirginislands: Major Flooding on St. Thomas #HurricaneMaria #USVI #VirginIslands https://t.co/oCsp3iihxO,severe_damage,data_image/hurricane_maria/24_9_2017/911750614631243776_0.jpg
Still Much of #PR Looks the Same... From The Weather Channel https://t.co/FtbGOzAde4 https://t.co/if85s1JIVI,little_or_no_damage,data_image/hurricane_maria/21_10_2017/921564595877302272_0.jpg
RT @hydroquebec: Work on the outages with @GeorgiaPower is going well in the Gainesville area. ‚úä·ºøB·Ωá7·ºøB‚ö°Ô∏è #Irma https://t.co/74ulZwGs4v,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910156441490780160_0.jpg
"RT @CGTNOfficial: Three people from #Taiwan died in #MexicoEarthquake, Chinese embassy in Mexico confirms https://t.co/2Ig19YnCbs",little_or_no_damage,data_image/mexico_earthquake/27_9_2017/913102526383144961_2.jpg
ODs Seek Silver Lining in Hurricane Harvey https://t.co/I90EFIDxQG https://t.co/VKi7MHMul2,severe_damage,data_image/hurricane_harvey/3_9_2017/904454011050393600_0.jpg
California marijuana growers assess fire damages with dwindling hope #Marijuana #Cannabis https://t.co/2Kdk1SFJFs https://t.co/cKd2uDhC2d,severe_damage,data_image/california_wildfires/25_10_2017/922987937003921413_0.jpg
"Which is common among wildfires in California, Russia, Portugal and Italy? #wildfire https://t.co/05umGNBMSM https://t.co/F4s935nJKq",severe_damage,data_image/california_wildfires/24_10_2017/922785728928665600_2.jpg
https://t.co/w3ZGEN0vEt Residents Back To California After Wild Forest Fire Burns Down https://t.co/nQWxjBTpCB,severe_damage,data_image/california_wildfires/11_10_2017/917949159742648320_0.jpg
WWD - Hurricane Maria’s Aftermath Could Last a Month and Keep Retail Shut Down https://t.co/cGe7zg64L4 https://t.co/5WXotrnRDp,little_or_no_damage,data_image/hurricane_maria/29_9_2017/913903407718690816_0.jpg
RT @motherboard: How to remake Puerto Rico's grid to survive the next storm https://t.co/ioOlMMmgPM https://t.co/GlMHgPoqnd,severe_damage,data_image/hurricane_maria/20_10_2017/921316214441463808_2.jpg
Fissure made by earthquake in Mexico. Tap image to enlarge. https://t.co/Ex7jpFAi3U,severe_damage,data_image/mexico_earthquake/21_9_2017/910784426107383808_0.jpg
Norfolk News York County auxiliary deputy drives to Florida to help with Irma https://t.co/YOmjKX4BbJ https://t.co/4LH7xNfq8G,severe_damage,data_image/hurricane_irma/19_9_2017/910201108995366912_0.jpg
NH couple returns safely from wildfires in California https://t.co/oVOTMsPbgn https://t.co/DDVBTw0jDj,little_or_no_damage,data_image/california_wildfires/11_10_2017/917956700149227520_0.jpg
Westcott House B&amp;B in St. Aug got 8 inches of rain inside from #Irma as they were ALMOST done renovating from… https://t.co/NNVJrTvnQV,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910194740905353216_0.jpg
RT @BryceSaucier: Sneak peek of the Harvey video I'm working on + reference images. Colored by huephoric https://t.co/vgkqQtRpqf,little_or_no_damage,data_image/hurricane_harvey/3_9_2017/904488825178779649_0.jpg
"â€˜Shrinking, shrinking, shrinkingâ€™: Puerto Rico faces a demographicÂ disaster https://t.co/2lDVxoymCV https://t.co/ClqsekF4XX",little_or_no_damage,data_image/hurricane_maria/21_10_2017/921560430803382272_0.jpg
@CNN Help St. Croix United States Virgin Islands. Hurricane Maria hit them too! https://t.co/VE7xCTPR99,severe_damage,data_image/hurricane_maria/23_9_2017/911584878172540929_1.jpg
"Puerto Rico residents describe relief efforts by Trump administration as a ""disaster."" https://t.co/4p79nMLpyB https://t.co/4EpL2TQHeQ",severe_damage,data_image/hurricane_maria/29_9_2017/913853147101188097_0.jpg
Activists in Puerto Rico want the Jones Act eliminated â€” so why are unions defending it? https://t.co/73YfkDMsep https://t.co/kya9tFr1ty,severe_damage,data_image/hurricane_maria/21_10_2017/921704142032080896_0.jpg
"Rockport, TX gas station damaged by #HurricaneHarvey &lt;via Jeff Gammons&gt; https://t.co/Uitj0e02qo",severe_damage,data_image/hurricane_harvey/27_8_2017/901809537828696064_0.jpg
This is my friends home after #HurricaneMaria please help by donating https://t.co/9I4qePaKOO https://t.co/VMigoHoX0A,severe_damage,data_image/hurricane_maria/3_10_2017/915256404742688769_0.jpg
Treating employees as family and your community as home is the fastest way to recover from c https://t.co/Qbg93DZIwz https://t.co/dh8dbGBEa3,severe_damage,data_image/hurricane_irma/18_9_2017/909824644420694018_0.jpg
Surviving Irma: the hurricane in pictures https://t.co/zFEhk2ZShN https://t.co/fCcwzKO1vn,severe_damage,data_image/hurricane_irma/17_9_2017/909438423068495872_1.jpg
@ZO2_ please help bro https://t.co/ZMc8gLVyax https://t.co/uI5svhoOgO,severe_damage,data_image/hurricane_harvey/3_9_2017/904344263751860231_0.jpg
RT @Tomversation: After Irma pics around the hood #AfterIRMA #miami https://t.co/7lLUDIXKUO,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909418648996999168_2.jpg
Relief comes slowly for coastal towns recovering from Harvey https://t.co/PwrIkHSP6y https://t.co/qY2A9pFDkV,severe_damage,data_image/hurricane_harvey/4_9_2017/904755048302956551_0.jpg
RT @callerdotcom: Coastal Bend communities begin long rebuild after Harvey https://t.co/t9KxXGDA4E https://t.co/WwHHfBm0eC,little_or_no_damage,data_image/hurricane_harvey/18_9_2017/909864743309017091_0.jpg
Mexico Earthquake Causes a Strong Flight to Quality Commercial Property Assets https://t.co/SErMTP9w12 https://t.co/mPuqOx6Xla,severe_damage,data_image/mexico_earthquake/29_9_2017/913806954023325697_0.jpg
California wildfires: Blazes rip through wine valleys â€“ BBCÂ News https://t.co/BZd2HazF76 https://t.co/ZI12bWZO1C,severe_damage,data_image/california_wildfires/18_10_2017/920720742370742272_0.jpg
Northern California residents return home to find houses destroyed by wildfires https://t.co/Cl6XuIr67u https://t.co/nMcpIiq7Bo,severe_damage,data_image/california_wildfires/15_10_2017/919573866003001344_0.jpg
"Hurricane Harvey Evacuees Are Returning Home to Face Destruction: ""It’s Sickening"" - https://t.co/Aed1adOYzh https://t.co/t33mC1EpMp",little_or_no_damage,data_image/hurricane_harvey/3_9_2017/904289771421237248_0.jpg
"Flooding near #Kingsbury , #Texas @whiotv #Harvey https://t.co/5wHrcJBTQH",severe_damage,data_image/hurricane_harvey/27_8_2017/901835503774965761_0.jpg
https://t.co/PjYCfx5YWE Garbage from Hurricane Irma will now help pow... https://t.co/kEjulWkDX5 via @archiplain… https://t.co/SUdrltl08g,severe_damage,data_image/hurricane_irma/18_9_2017/909799091080765440_0.jpg
PIA's National director in Texas: Harvey 'didn't discriminate' when wreaking havoc https://t.co/AuRncPjPb9 https://t.co/5YW7LrNuvG,severe_damage,data_image/hurricane_harvey/7_9_2017/905731867067932673_0.jpg
Click HEREâ–¶ï¸https://t.co/TmuGDqOX3C #EU #News #EuropeUnion âž¡ï¸In pictures: California wine country wildfires https://t.co/U1CAFlBMqv,severe_damage,data_image/california_wildfires/12_10_2017/918394689107226624_0.jpg
"https://t.co/AmyOSNo6kh A San Isidro, Puerto Rico resident stands on her property. MARIO TAMA/GETTY IMAGES https://t.co/fenCvYKU6q",little_or_no_damage,data_image/hurricane_maria/23_10_2017/922474905538564096_0.jpg
Now Hatteras Island getting hammered by Hurricane Maria @IslandFreePress https://t.co/CmU5zct0rh,severe_damage,data_image/hurricane_maria/27_9_2017/913051514419269632_1.jpg
Steve Ross is pledging to donate $1 million for Irma recovery efforts: https://t.co/WEnvx6Iill https://t.co/Iky78a6Dwm,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910198685685944321_0.jpg
Hurricane Maria caused the worst blackout in US history https://t.co/k8nrj3a1LM https://t.co/TtDHxp3kbo,little_or_no_damage,data_image/hurricane_maria/26_10_2017/923505823531388928_0.jpg
Piles of debris and damaged furniture line a road in Groves as residents begin to clean up from Harvey #setxnews https://t.co/81A1G9Hub0,little_or_no_damage,data_image/hurricane_harvey/7_9_2017/905830340975058944_0.jpg
"Lawmakers ""chagrined"" after Puerto Rico utility chief bails on hearing https://t.co/aoGzdBkuSu https://t.co/Hj5ylUa5mU",little_or_no_damage,data_image/hurricane_maria/7_11_2017/927964130488848384_0.jpg
"Hurricane Irma: Barbuda needs the world's help 'For first time in 300 years, there‚Äôs n https://t.co/mAsa0nUdmB... https://t.co/bC2wskzYTj",severe_damage,data_image/hurricane_irma/18_9_2017/909925028581511168_0.jpg
"For #Sonoma County #Fire #Victims: Hereâ€™s need know about: https://t.co/vQczewiVAK, https://t.co/Zsp8yfvd4T https://t.co/rFSX7VnB6u",little_or_no_damage,data_image/california_wildfires/22_10_2017/922184601069608961_0.jpg
Texas to begin aerial mosquito spraying after Harvey https://t.co/Slx7kbmLWs via @WashTimes https://t.co/TAh6t2pZIL,severe_damage,data_image/hurricane_harvey/6_9_2017/905542158265999361_0.jpg
"Hurricanes Irma, Harvey and disaster recovery planning https://t.co/ZPpofamgZE #BCDR https://t.co/juGQnfr50k",severe_damage,data_image/hurricane_irma/19_9_2017/910217897057882119_0.jpg
RT @PaulHyde7: Irma snaps tree into two near Anderson University. @GreenvilleNews @independentmail https://t.co/e4b0QFatrO,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909779022644727808_0.jpg
WATCH: Houston caught in cross-hairs of Harvey Read more: https://t.co/dZ4RfAD2vi #abc #rain #storm https://t.co/dYPFvZxDbH,little_or_no_damage,data_image/hurricane_harvey/27_8_2017/901650574785093632_0.jpg
Guaynabo resident Efrain Diaz stands by a bridge washed out by rains carrying debris from Hurricane Maria. (CNN) https://t.co/M3aSh8qocx,severe_damage,data_image/hurricane_maria/7_11_2017/927758858776465408_0.jpg
California #wildfires devour area size of a football field every 3 seconds https://t.co/P0pGA2ypW4 https://t.co/nW5cENE0Xf,severe_damage,data_image/california_wildfires/10_10_2017/917856722315874306_0.jpg
Hospitals in #PuertoRico Are In Critical Condition: https://t.co/a3QuEjZc9U #hurricanemaria #publichealth https://t.co/p89ZtYTwrY,little_or_no_damage,data_image/hurricane_maria/27_9_2017/913010357786021889_0.jpg
Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt,severe_damage,data_image/california_wildfires/16_10_2017/919974245106626561_3.jpg
Insurance questions after Hurricane Irma? - WJXT Jacksonville https://t.co/8ekMcpuzz4 https://t.co/2FwyTvdl2c,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910002553634607104_0.jpg
LA News Biggest California Wildfires of All Time https://t.co/gZzDCxhVXD https://t.co/ZlTrWwlaOq,severe_damage,data_image/california_wildfires/10_10_2017/917820061758263296_0.jpg
Help for my friend who lost it all to #HurricaneMaria https://t.co/GkshRHzcLD or venmo/athmovil at (787) 457-9155 https://t.co/b8KpeToyYV,severe_damage,data_image/hurricane_maria/27_9_2017/913165839993581568_0.jpg
"As buildings collapsed in Mexico's capital, a Corpus Christi man took shelter five floors up https://t.co/fqCsJvt4N9 https://t.co/wYMM0KsLtA",little_or_no_damage,data_image/mexico_earthquake/21_9_2017/910679991599460352_0.jpg
RT @worldonalert: #Texas: Photos show destruction in #Bayside after hurricane #Harvey. https://t.co/YO4oqLPZnm https://t.co/cvTatve6zi,severe_damage,data_image/hurricane_harvey/27_8_2017/901692349289566210_3.jpg
Questions over $300m Puerto Rico contract handed to two-person firm https://t.co/P82t114bz7 #Scotland https://t.co/82eHTxCmuq,little_or_no_damage,data_image/hurricane_maria/26_10_2017/923466082358263808_0.jpg
Deadly California wildfire victims include couple wed 75 years https://t.co/Lgl4LKl6Ci https://t.co/QC1v9v5fva,severe_damage,data_image/california_wildfires/11_10_2017/918105765319028736_0.jpg
"RT @mir_sidiquee: Live: Cyclone Mora kills four, crossing over #Rangamati https://t.co/r4SMN7zjRU https://t.co/fKLuPNF2NA",little_or_no_damage,data_image/srilanka_floods/31_5_2017/870052558928138240_1.jpg
FEMA Disaster Assistance: What You Need To Know After Irma https://t.co/kheWhGrXkJ https://t.co/LHq1caohQr,severe_damage,data_image/hurricane_irma/18_9_2017/909841216413429760_0.jpg
á¼žAá¼ŸAECHO Daily Flash âš¡| #MexicoEarthquake: situation update. https://t.co/rc7IWZUVUB https://t.co/TNqLsXTraJ,severe_damage,data_image/mexico_earthquake/25_9_2017/912346493809577984_3.jpg
"Shawn Mendes, Ricky Martin Cancel Concerts Following Mexico City Earthquake https://t.co/ZwWq7KlWEK Embalajedigital https://t.co/LC2yQ0tGvQ",severe_damage,data_image/mexico_earthquake/20_9_2017/910623424309088256_0.jpg
Better weather helps battle against California wildfires CLICK BELOW FOR FULL STORY... https://t.co/4jJisVFYgP https://t.co/m8Qo6RfBZP,severe_damage,data_image/california_wildfires/16_10_2017/919941910642311168_0.jpg
FAQ on Iran Earthquake Relief https://t.co/3cId0TXJ68 https://t.co/uCdZz54FJa,severe_damage,data_image/iraq_iran_earthquake/14_11_2017/930268238075674624_0.jpg
"Donald Trump is yet to address the deadly Iran-Iraq earthquake, but has had time to tweet https://t.co/Ja7ugokJ8B",severe_damage,data_image/iraq_iran_earthquake/13_11_2017/930170726715404295_0.jpg
LIVE VIDEO: Mexico Earthquake Topples Buildings #MexicoCityEarthquake https://t.co/5maKUTw48r â˜Click LINK For Video https://t.co/P9usREJAG4,severe_damage,data_image/mexico_earthquake/20_9_2017/910545977668505601_0.jpg
Our little town of Nome. #HurricaneHarvey #TexasStrong https://t.co/bu4YpK2Y7v,severe_damage,data_image/hurricane_harvey/6_9_2017/905555972642541570_0.jpg
How you can help Victims of NaturalÂ Disasters https://t.co/hHxva5cZlf https://t.co/OZk1qwlu39,little_or_no_damage,data_image/hurricane_harvey/6_9_2017/905260640213893121_0.jpg
Earthquake relief in Iran and Iraq a difficult task https://t.co/eYdgz4IDVi https://t.co/Y60HBBB8O0,severe_damage,data_image/iraq_iran_earthquake/14_11_2017/930290541211930624_0.jpg
"RT @MoradNews: Photo of Santa Rosa city in #California, #US, before and after wildfire. #SantaRosaFire https://t.co/RVfZPmETlT",severe_damage,data_image/california_wildfires/10_10_2017/917848503568818183_0.jpg
RT @callerdotcom: WATCH: Students displaced by Harvey register for school https://t.co/6lAzZ3nG8J https://t.co/JmigvNJo09,little_or_no_damage,data_image/hurricane_harvey/4_9_2017/904677953983967233_0.jpg
New post (Iran-Iraq border earthquake is deadliest of 2017) has been published on OursTube - https://t.co/jxkPqarnJD https://t.co/APZg8xvMnA,severe_damage,data_image/iraq_iran_earthquake/13_11_2017/930096683119243264_0.jpg
RT @splinter_news: After Harvey: A Katrina survivor on what it takes to start over https://t.co/th2tYmqKnK https://t.co/rZ1nV00HBV,severe_damage,data_image/hurricane_harvey/3_9_2017/904324118614597633_0.jpg
"Flood insurance claims from Irma could top $11 billion from Harvey, FEMA official says. https://t.co/t967mqVdZh https://t.co/3bFyEXFykC",little_or_no_damage,data_image/hurricane_irma/19_9_2017/910198450347810817_0.jpg
does anybody else think irma was nothing compared to harvey https://t.co/BWbsS3TOYA,severe_damage,data_image/hurricane_harvey/12_9_2017/907442878460215296_0.jpg
"#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9",little_or_no_damage,data_image/srilanka_floods/3_6_2017/870942570704019456_2.jpg
Photos: Powerful Iran-Iraq earthquake kills hundreds https://t.co/h6p6wmWdwz https://t.co/rUhCRrXC3e,severe_damage,data_image/iraq_iran_earthquake/13_11_2017/930023131309395968_0.jpg
California Air National Guard Helicopter Makes Water Bucket Drops on Napa Wildfires https://t.co/SnXo78nxJV https://t.co/PJABfh04BL,little_or_no_damage,data_image/california_wildfires/16_10_2017/919752558926802944_0.jpg
.@Potus approves federal #disasterdeclaration for #NorCal #wildfires: https://t.co/TQw7P0M05Y https://t.co/T9uUeC4s9u,severe_damage,data_image/california_wildfires/17_10_2017/920379194823053312_0.jpg
Where to report scammers preying on Harvey victims https://t.co/wdtfEFABHb https://t.co/U2Ln7Pt1qR,little_or_no_damage,data_image/hurricane_harvey/7_9_2017/905900370412441600_0.jpg
RT @Chrisbluelive: Whoa Hurricane Irma just hit @antiguabarbuda. My prayers are with everyone on the island.. https://t.co/8HB9tn0TqM,severe_damage,data_image/hurricane_irma/7_9_2017/905631198843691009_1.jpg
RT @ShelleyPoticha: Irma? Harvey?—We need to talk about infrastructure. Now. https://t.co/ZFsTYSsVDj via @onEarthMag https://t.co/WzQU06ZBxh,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909474049079889920_0.jpg
Earthquake dims stylish nightlife in Mexico CityÂ district https://t.co/pBREDKNnX0 https://t.co/NhdXIn4z3M,severe_damage,data_image/mexico_earthquake/23_9_2017/911674637410594816_0.jpg
