tweet_text,img_path,prediction,ground_truth,prediction_conf
Northern California residents return home to find houses destroyed by wildfires https://t.co/Cl6XuIr67u https://t.co/nMcpIiq7Bo,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919573866003001344_0.jpg,1,1,0.9885464
RT @512tech: Austin’s TurnKey Vacation Rentals takes a hit from Harvey on Texas coast https://t.co/RbpMCTOiir https://t.co/wJYG4PHu1s,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905486990279397382_0.jpg,0,0,0.8511813
RT @yIIeza: When we get back to SCHS after Harvey hits : https://t.co/kHMnnURUAA,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901646123080830976_3.jpg,1,1,0.9373326
24 more #mora survivors rescued https://t.co/t4djCISciZ https://t.co/ceiVcwIQGb,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/2_6_2017/870678906940129280_0.jpg,0,1,0.7596206
"Cyclone '#Mora' hits Mizoram, damages houses, triggers landslides. https://t.co/x6S3ZdRfgT",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/1_6_2017/870114879541137408_0.jpg,0,0,0.8991841
"RT @KUTVRon: At least 10 people dead, 20-thousand evacuated in California wildfires. Coverage now on #2NEWSAM https://t.co/5r3E4FEAdm",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917829163259592704_0.jpg,1,1,0.7431033
"#Maria weakens into tropical storm, to move away from #US https://t.co/zq1FtA9YhW https://t.co/LHv0303zWC",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/28_9_2017/913338746342379521_0.jpg,1,1,0.8914887
#OpenData: crucial in long-term recovery after hurricane Harvey https://t.co/VLTvBVrFkL https://t.co/Zjt26SzeCT,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/904965572525359104_0.jpg,1,1,0.95140994
"House i was raised in Puerto Rico ""mango tree still standing""á½‰Cá½¢9 https://t.co/JooCI13MvL",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/22_10_2017/921914898665394176_0.jpg,0,0,0.85497415
Father David Knight shares how to help communities impacted by an intense hurricane season. https://t.co/5AyZne0OiP… https://t.co/L50cCIacoe,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910141454688948224_0.jpg,1,1,0.8410406
Cape Cod Dog and Karoo Fundraiser for Animals Affected by Hurricane Maria https://t.co/lFfuQFJmst https://t.co/92d4XWUh9r,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_10_2017/923133826171154432_0.jpg,0,0,0.89358324
"RT @AntonioArellano: One Week After Harvey, #Texas Residents Exhausted, Still Stranded https://t.co/yBK62QKzaL https://t.co/74qeIFyO3Y",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904271772840841218_0.jpg,0,0,0.8874284
"New York Woman Moves To Florida Keys Days Before Irma, Rides Out Storm https://t.co/V57LfvZKcV https://t.co/zE4miiszXi",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910205368394964992_0.jpg,1,1,0.9995289
RT @usvirginislands: Major Flooding on St. Thomas #HurricaneMaria #USVI #VirginIslands https://t.co/oCsp3iihxO,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911750614631243776_1.jpg,1,1,0.7282341
"RT @CNN: Hurricane Maria ripped the roofs off these homes in San Juan, Puerto Rico https://t.co/VGpWK7tl7e https://t.co/jnt6nRhRXR",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910523398253461504_0.jpg,0,0,0.93590426
Editorial: Harvey’s terrible impact spotlights the foolishness of ignoring climate change https://t.co/IKaQe3ln23 https://t.co/HGCYxAGkea,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/904993803911790592_0.jpg,0,0,0.90079033
Caribbean islands assess damage from Hurricane Maria https://t.co/HBOj82zOrW https://t.co/tKSbrN4gcF,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911913161703424001_0.jpg,1,1,0.6240049
WATCH: Earthquake near Mexico City kills over 130. https://t.co/qxTAOL4z7c https://t.co/nJKpNJ54yO,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910807746236186624_0.png,1,1,0.962423
Thanks for following! please share! https://t.co/dtkMVtB3oM https://t.co/oD9DeZ1yTk,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922610290281402368_3.jpg,0,0,0.89042914
Hurricane Maria Takes a Toll on Global Medical Supplies https://t.co/nBzmDC6gaP https://t.co/26LIoDOG39,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_10_2017/923212089774063616_0.jpg,0,0,0.6661762
business: FEMA is prepared to be on Harvey recovery for years https://t.co/OMcEVkLIzo https://t.co/jWv2prYXoc https://t.co/N4N2gu14jg,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901814144680255488_0.jpg,1,1,0.8632351
RT @GwinnettNewsNow: Federal and state officials will assess Gwinnett’s Irma damage https://t.co/3AG0F1SYF5 https://t.co/yBqe4M8EMl,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910206000644444160_0.jpg,0,0,0.74201953
Insane Live Footage of the California Wildfires:https://t.co/06trEw9bC2 https://t.co/LjPNCXepsj,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/17_10_2017/920411239574130688_0.jpg,0,1,0.5210202
Wortham Theater Center Expected to Stay Closed Through at Least October 15 https://t.co/ZkGsuYcHrQ https://t.co/m7NzshxcUy,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/10_9_2017/906713843283451904_0.jpg,1,1,0.9913635
#FEMA field representatives survey Hurricane #Irma damages in #PolkCounty https://t.co/ErhZLS6SuQ https://t.co/VM0Ux5yFZp,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910067986161192960_0.jpg,1,1,0.9716295
"RT @tostvnetwork: Earthquake kills hundreds in Mexico, sends buildings crashing https://t.co/XZgwfgkp7b https://t.co/u8Yjx7eTAs",/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910542297791713281_0.jpg,1,1,0.971563
RT @News12WC: Hudson Valley families with ties to Florida track Irma‚Äôs wrath - https://t.co/cAtMu74Kxa https://t.co/x1upnlGmii,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909835505747054592_0.jpg,0,0,0.89337724
RT @ParkerTax: CPA CLIENT LETTERS: Harvey and Irma Disaster Tax Relief https://t.co/IM0biAQpxP https://t.co/2h39AOCE6u,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910118273139712000_0.jpg,1,1,0.99007833
The Forgotten Americans: Why Did U.S. Media Ignore U.S. Virgin Islands Devastated by Irma? https://t.co/OICQ9FfQMa… https://t.co/u8jOuMIVeh,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909480824826888192_0.jpg,1,1,0.9993876
Senate presses ahead on $36.5B Puerto Rico disaster relief package https://t.co/Sh1OgLFwTn https://t.co/PUMkikROyR,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922424804132524034_0.jpg,1,1,0.99997914
Houstonâ€™s rental market gets ruthless after Harvey https://t.co/5iIz0xBBsU https://t.co/Kh7Qpklbax,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/13_9_2017/907855146721443840_0.jpg,0,0,0.9460443
Puerto Ricans face rain and floods in wrecked homes still without roofs https://t.co/0ZuisBKA9q https://t.co/H69cEZF1K9,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/10_11_2017/928870140799676416_0.jpg,1,1,0.96095264
Hurricanes Like Irma Increase Risk For Sexual Assault https://t.co/0XT44XPsNI https://t.co/gDVFFuIStJ #irma #harvey #resist,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/13_9_2017/908073044341673986_0.jpg,0,0,0.8841761
Join me in sharing the #MexicoEarthquake victim needs today. https://t.co/6vF83o0WYE https://t.co/ETlplBonB1,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/21_9_2017/910702443977089029_0.jpg,0,0,0.85331833
Tips to avoid flood damaged cars after Harvey https://t.co/T39qllwpqd https://t.co/LJ98Ti6x8R,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904588625647689729_0.jpg,0,1,0.6927811
"Irma may be long gone, but the cleanup from the storm is still going on. @SophiaWSB with the latest at 4:23 https://t.co/gFZn8SuNMz",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909874417425149952_0.jpg,0,0,0.9442949
#PuertoRico: 45 PIX Isla cleans-up aftr #huracans https://t.co/7zMpRC3IWA https://t.co/Y18LzwprLA,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922496193317560326_0.jpg,1,1,0.75629616
#Harvey Then &amp; NOW. #MAGA #HarveyRelief @POTUS #Texas #USA https://t.co/Q8dkS8fXmx,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/7_9_2017/905675792524312576_0.jpg,1,1,0.99985373
Telegraph Pics: New drone footage shows extent of Hurricane Maria damage https://t.co/3LPnGwMfLv https://t.co/V49AGByDgr,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/26_10_2017/923593987872690178_0.jpg,1,1,0.9337489
HUB clients in Puerto Rico who have been affected by Hurricane #Maria should please call 787.641.2738 for claims. https://t.co/VHUhgOZSmn,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910647323260342272_0.jpg,0,0,0.8948779
RT @BrentNYT: A horrific time in Puerto Rico - and the Caribbean generally https://t.co/5zS3lFCdzh https://t.co/hFFPa6IbzR,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911943558399090688_0.jpg,1,1,0.8517265
"Hard to describe what Harvey left behind, but it was devastating!!! https://t.co/uGwkinbVUC",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908804979686641664_1.jpg,0,0,0.9634752
RT @AnjaOlaf: Tail end of Hurricane Maria hits Denmarká¼ž9á¼Ÿ0 https://t.co/uNwMLlWAYF,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/5_10_2017/915995949662576645_1.jpg,0,0,0.7540226
Emory University doctors help Hurricane Maria victims) Dekalb Chronicle - https://t.co/eerYfnZMa8 https://t.co/Rdcyk4dOM5,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913131967167778816_0.jpg,1,1,0.9990958
Chicago Cubs Catcher Rene Rivera Launches Hurricane Maria Relief Campaign on GoFundMe https://t.co/T8MpC2luUe https://t.co/BIRbppYxfK,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911718588360175616_0.jpg,1,1,0.65475625
#Houston #500yearstorm: Quantifying #Harvey's destruction https://t.co/MEpMwxmCmj #resilience #climatechange https://t.co/0jyNa8H0GE,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/11_9_2017/907212259306418176_0.jpg,1,0,0.83865184
Major hurricane threatens Caribbean again after the region was devastated by Irma https://t.co/tjszQp5icP https://t.co/VYi7OdFOBW,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909736545623658496_0.jpg,1,1,0.99267805
"In Irma-devastated Virgin Islands, resolve blends with worry of being forgotten https://t.co/lC3738M6u3 https://t.co/dNxovLvO2W",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909384460285526016_0.jpg,1,1,0.933251
The Institute's main parking area and Library after HurricaneMaria #HuracÃ¡nMarÃ­a 09/25/2017 https://t.co/U2QuyA7UhA,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912346586910425088_3.jpg,1,1,0.9114763
Insurers and reinsurers struggling to assess the damage of Hurricane Harvey https://t.co/1yCOJJO9tH https://t.co/PQ4NPtJLZL,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/7_9_2017/905717230373146624_0.jpg,1,1,0.99998736
Harvey flooded 13 of the US's most https://t.co/QGKXy4WDbZ #news #usa #headline | Ὠ0 by https://t.co/ph3dzl6be9 https://t.co/btWZkIYU7H,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905148566099951619_0.jpg,1,1,0.9985189
"RT @kron4news: HAPPENING NOW: 1,500-acre fire forces evacuations in Southern California. https://t.co/t1ZEE7zNiV https://t.co/bxVtl0K5ZK",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/920034434845360133_0.jpg,0,0,0.9099047
What They Saved: Texans Reflect on Treasures Plucked From Harvey #HurricaneHarvey2017 #Floods https://t.co/mgITSb0RDN,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905185045685559297_0.jpg,1,1,0.94266766
Hurricane Maria devastates Puerto Rico – cutting off power for 3.5million after killing nine https://t.co/uiLsHwf6CB https://t.co/hfcvke3Zj3,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/21_9_2017/910743734459015168_0.jpg,1,1,0.88784593
"#KeyWest from webcam app as #Irma left Cuba. 2nd pic is from today, they apparently have power, but wow. https://t.co/YOi8jUZJSR",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909820472258383872_0.jpg,0,0,0.9577471
"Aftermath of earthquake in Iran, Iraq (Photos, Video) https://t.co/Q4Itc3yGkV #breakingnews https://t.co/cgPqhnEelH",/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930004462005116933_0.jpg,1,1,0.9963953
GOP targets environmental rules after California wildfires https://t.co/dupQF8hHhb https://t.co/t9MAE3DhGj,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/27_10_2017/923761170967797761_0.jpg,1,1,0.94547766
"#Veyangalla, a village heavily affected by recent #floodSL in #Kalutura district, today situation #lka #SriLanka https://t.co/6CeIHdffw9",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/3_6_2017/870942570704019456_1.jpg,0,0,0.9050959
@kimberlyjmilton Hurricane Harvey's devastation is close to home. https://t.co/vl5HlsIaKA,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/904955849487126528_0.jpg,0,0,0.9644457
RT @HighvTweet: More Christiandsted damage. Downtown is littered with debris. #stx #StCroix #hurricanemaria https://t.co/a6q5KUrfDy,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911650692368158721_2.jpg,1,1,0.99293023
"Hurricane Irma Alva, Fl. What once was...we are feeling overwhelmed. https://t.co/nr9rPq6hpp",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909833411598209024_2.jpg,0,0,0.8957775
+ more boats where they shouldn't be (Dinner Key Marina) #Irma #CoconutGrove https://t.co/GKJfmVOXiQ,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909770637249536000_0.jpg,0,0,0.86372864
"RT @JaniceOrx: Mayaguez, Puerto Rico near downtown y sector el seco. Residents saying food is going low. https://t.co/eiYoEHB3CQ",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/6_10_2017/916134570759802880_0.jpg,0,0,0.9166008
California inmates paid $1 an hour to battle wildfires https://t.co/djWxw2X5Eq https://t.co/6lS9XYDWHx,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919674860175060992_0.jpg,1,1,0.6417076
What Hurricane Harvey means for real estate and mortgage rates https://t.co/dqvCeVwXzH https://t.co/RmqCCEfMnM,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904669405585457152_0.jpg,0,0,0.81848663
Just got power back from #Irma after 5 days. Hopefully #Maria leaves the southeast alone... Hopefully she just goes… https://t.co/0jyUZHXk9H,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910033969315446784_0.jpg,0,0,0.9619737
This ‘Real Housewives’ star just chartered 4 jets to Puerto Rico—here's why: https://t.co/Z5pjDRomr1 https://t.co/4EOB336Dnr,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/5_10_2017/915973610723999745_0.jpg,1,1,0.9365682
RT @mattdanielwx: Little perspective on the flooding in Texas. #txwx #Harvey #flood2017 #Flood https://t.co/oUWeysQOCF,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901805288717787136_0.jpg,1,1,0.7943538
Denying Hurricane Harvey’s climate links only worsens future suffering | Dana Nuccitelli https://t.co/mP0sagQWXI https://t.co/O2XPbzxyi8,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905009525463375874_0.jpg,1,1,0.99424344
Puerto Rico struggles to dig out through the devastation left by HurricaneÂ Maria https://t.co/dNeasLlLDx https://t.co/9vbM4hpc3K,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911729595207917568_0.jpg,0,0,0.87997085
Mexico Quake: Moment Buildings Collapse Caught On Camera https://t.co/3mSJvXkNzE https://t.co/iATjy5ZJzx,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910635961134014464_0.jpg,1,1,0.7707209
Some #pictures from #earthquake #Iran-Iraq border in Kermanshah shows different #damages. https://t.co/9jSv3o9QE9,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930028600992165888_0.jpg,1,1,0.9605876
A Mims family loses their home to a Hurricane Irma tornado --&gt; https://t.co/0OYKnLaCF2 https://t.co/YHv5gSmJht,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908497175419785221_0.jpg,0,0,0.81474096
RT @TheTicoTimes: Costa Rica stands at the ready to help Mexico however it can. https://t.co/8JzMm9WWZZ https://t.co/QfYRFvXjF7,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/20_9_2017/910647834688462848_0.jpg,1,1,0.98114944
"Garbage From Irma Will Fuel Florida s Power Grid: Bloomberg: As long as they’re throwing stuff away, many…… https://t.co/u165Za4czr",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909752473081884672_0.jpg,1,0,0.9974138
"RT @caseyfrank1: Yikes, Hollywood. Fl., home on fire. Too windy for FDP to respond. #Irma https://t.co/av26VShP3j",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/10_9_2017/906927991225286657_0.jpg,1,1,0.81313705
Expert: Itâ€™s Just A Matter Of Time Until Mexico City-Magnitude Quake Hits Sacramento https://t.co/eZRkIaPa0K https://t.co/1UNHy9PHHW,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/2_10_2017/914946389649522688_0.jpg,1,1,0.9804612
100% of health facilities &amp; 98% of homes were damaged as a result of #HurricaneMaria in #Dominica. https://t.co/DQUzivyoS4,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/11_11_2017/929169830372151296_0.jpg,1,1,0.8785417
"RT @NBCNightlyNews: JUST IN: Another large explosion and fire at flooded chemical plant in Crosby, Texas. #Harvey https://t.co/Pig3FowSmX",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904299302683631616_0.jpg,1,1,0.89862645
https://t.co/hurWsb80NG Watch: Sri Lanka deploys more troops as flood toll climbs to 177 https://t.co/za1WAYjAtk,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/1_6_2017/870110587661021185_0.jpg,1,1,0.9992901
RT @hydroquebec: Work on the outages with @GeorgiaPower is going well in the Gainesville area. ‚úä·ºøB·Ωá7·ºøB‚ö°Ô∏è #Irma https://t.co/74ulZwGs4v,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910156441490780160_0.jpg,0,0,0.8895206
RT @theTDN: Â» Letter to the Editor: Shelley Blodgett on Hurricane Maria https://t.co/h7YQtSQQXD https://t.co/rgOH3RrWM9,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911655561237843970_0.jpg,1,1,0.9628972
Rudy Ogelsby stands in front of her daughter's prom dress--one of the only possessions that survived Irma from her‚Ä¶ https://t.co/6rNKeYj8zc,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909490457603919872_1.jpg,0,0,0.93809325
"“It was a long six days last week."" – New Lenox native on facing Hurricane Irma one month after move to Florida.… https://t.co/iMt4UXDfmO",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910172748042862592_0.jpg,0,0,0.91081256
Best perspective I've had of the devastation on #BigPineKey left behind by #Irma courtesy of @CustomsBorder.… https://t.co/NeoqDHSsCx,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909887340524589061_1.jpg,1,1,0.91999245
"Puerto Rico, haunting drone footage of the aftermath:https://t.co/ViUXLC8Hgv https://t.co/q5b0As05bK",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_10_2017/923767779488141312_0.jpg,1,1,0.9941744
'Roofing contractors!!' wanted: Companies take stock of damage post-Irma https://t.co/hoydS5CKBK https://t.co/MJ2QHHbXpz,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909438308253601795_0.jpg,0,0,0.926372
1 Miami News Search Businesses (Ruptured pipe sends gallons of sewage spilling into Miramar canalsPlane ...) M ...‚Ä¶ https://t.co/w1AntwUhaZ,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909904851248799744_0.jpg,1,1,0.9171255
RT @ProgressFlorida: Hurricane Irma’s Chemical Fallout Could Be Worse than Harvey’s: https://t.co/cDcciRH0XI #pfla https://t.co/rIbA8wy5yO,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906215603459031041_0.jpg,1,1,0.8021407
This Is Happening Right Before Hurricane Irma!!! (September 2017) https://t.co/lg3HbsLRpB https://t.co/lWxcahgOFz,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905658650877763584_0.jpg,0,0,0.9174077
RT @AmichaiStein1: #BREAKING: Hurricane Irma destroys '95%' of French part of Caribbean island St Martin: official https://t.co/xPfMKJJIcJ,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905630580745830400_3.jpg,0,0,0.79455453
Stronger then hurricane Maria #rebuild https://t.co/6745LHzRrL,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910616474959716353_0.jpg,1,1,0.8571865
Tennessee guardsman springs into action after Irma slams St.¬ Martin https://t.co/s1u54LWOuJ https://t.co/MNua3R4Jy3,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909916209235222529_0.jpg,1,1,0.9954833
Hurricane Irma: How Jacksonville-area hospitals responded to latest weather crisis https://t.co/G1B6o4uWKj https://t.co/VLOydrMVpI,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909396357718343680_0.jpg,1,1,0.98866314
We SURVIVED HURRICANE IRMA – This Storm was NO JOKE! https://t.co/31nisiQyL6 https://t.co/3IyaO7joQR,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910129632812371968_0.jpg,1,1,0.96710527
Two CoServ bucket trucks carefully coordinate with each other to get the job done in Florida. #ThankALineman #Irma https://t.co/RAKcYseWAF,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909822619276296192_0.jpg,0,0,0.9662838
"RT @mattmarohl: Deadly fires sweep across California, compounding a historic fire season https://t.co/r7Hzt90njB https://t.co/JcmNCarDIy",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917829116220473345_0.jpg,1,1,0.8574231
UHV prepares to start fall classes after Hurricane Harvey https://t.co/ROSPvOz6x7 https://t.co/UHRL1yswvv,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905548507343454208_0.jpg,0,0,0.8852006
Texas officials see long road from Harvey for state transportationÂ network https://t.co/Qz5tpuEOMQ https://t.co/MP0GUsXhKX,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904597048158064640_0.jpg,1,1,0.86677814
Puerto Rico Governor: Army Corps Not Moving Fast Enough https://t.co/YiM1cqzuZA https://t.co/1qrFwkxYHJ,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/8_11_2017/928308259491942400_0.jpg,1,1,0.95533246
#breakingnews #news The Latest: House plans Wednesday vote on Harvey aid - https://t.co/sFUgUYmjCn https://t.co/LTmKKf9Qfm,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904755735069945856_0.jpg,1,1,0.98411083
This is why it's so difficult to get supplies across Puerto Rico. All major highways are blocked by utility poles https://t.co/MMnrq52GtN,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/5_10_2017/916020188130234368_0.jpg,1,1,0.99041677
RT @ndn: Video: Hurricane Irma damages Corkscrew Swamp Sanctuary https://t.co/L7ntJ55a70 https://t.co/XHPUaeVO7X,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909773761951551488_0.jpg,0,0,0.8525919
â€˜Your small Breakfast amount can change their Condition.â€™ Support to Them https://t.co/6biZvLkkNl https://t.co/I7GrFPGjPG,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/1_6_2017/870079994306871296_0.jpg,1,1,0.9999982
.@elonmusk @TeslaMotors someone on #stjohnusvi near Francis bay is looking for your help. https://t.co/4hmYxSw9iX https://t.co/CQRWNCftr4,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909458165640552448_0.jpg,1,1,0.9113359
Much destruction and recovery in #Harvey Aftermath requires #HoustonStrong https://t.co/fv6DEhWFnN https://t.co/M0osnhjRfb,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904779114506326016_0.jpg,0,0,0.9352932
Deadly wildfires threaten thousands of acres of pot farms in California https://t.co/0L8vo60wL0 https://t.co/gODTxZcE4t,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/10_10_2017/917810972479381504_0.jpg,1,1,0.9130097
The IRS on Tuesday announced it was extending various tax filing and payment deadlines for t https://t.co/zbMV1Kv5og https://t.co/mweGefoz8T,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909824750071042049_0.jpg,1,1,0.996375
"California wildfires burning out of control are natural phenomena, NOT â€œclimate changeâ€ â€”â€¦ https://t.co/FCuTAW7lDV https://t.co/uR2j0KByQg",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919983755971792897_0.jpg,1,1,0.93013966
New photos added to our post-Hurricane Maria #Dominica album https://t.co/VxDaQVDdRx https://t.co/ZwDbajvIBl,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910540043126808577_0.jpg,1,1,0.8906947
Shame on KC-Area Republicans for Opposing Harvey Relief Bill https://t.co/GjdXJ1srxF https://t.co/tb8OJ5PTgL,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/16_9_2017/909014470885769216_0.jpg,1,1,0.92003804
Treating employees as family and your community as home is the fastest way to recover from c https://t.co/Qbg93DZIwz https://t.co/dh8dbGBEa3,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909824644420694018_0.jpg,1,1,0.8773973
"(Puerto Rico National Guard Remove Wreckage, Deliver Supplies in Hurricane ...) https://t.co/qlGyaWEVWb https://t.co/9Qbc2FbdpO",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/29_9_2017/913753360720740352_0.jpg,0,0,0.81894845
"RT @mir_sidiquee: Live: Cyclone Mora kills four, crossing over #Rangamati https://t.co/r4SMN7zjRU https://t.co/fKLuPNF2NA",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/31_5_2017/870052558928138240_2.jpg,0,0,0.9457086
